CCN,State,Provider Name,City,Ownership Type,ESRD Network,NPI,Chain Name,Modality,Alternate CCN(s)
672554,TX,USRENAL CARE TARRANT DIALYSIS NORTH RICHLAND HILLS,NORTH RICHLAND HILLS,For Profit,14,1851347355,"US RENAL CARE, INC.",Hemodialysis,672554
672555,TX,GARLAND DIALYSIS,GARLAND,For Profit,14,1336510064,DAVITA,Hemodialysis,672555
672556,TX,DOWNTOWN SAN ANTONIO DIALYSIS,SAN ANTONIO,For Profit,14,1386744472,DAVITA,Hemodialysis and Peritoneal Dialysis,672556
672557,TX,US RENAL CARE DELTA DIALYSIS,ELSA,For Profit,14,1093730053,"US RENAL CARE, INC.",Hemodialysis,672557
672558,TX,DAVITA EAST DIALYSIS,EL PASO,For Profit,14,1841382280,DAVITA,Hemodialysis and Peritoneal Dialysis,672558
672559,TX,"USRC SW FT WORTH,  LP",FORT WORTH,For Profit,14,1023064623,"US RENAL CARE, INC.",Hemodialysis,672559
672560,TX,DEERBROOK DIALYSIS,HUMBLE,For Profit,14,1437105616,DAVITA,Hemodialysis and Peritoneal Dialysis,672560
672561,TX,FRESENIUS MEDICAL CARE MUSEUM DISTRICT,HOUSTON,For Profit,14,1477641124,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672561
672562,TX,FRESENIUS MEDICAL CARE HOUSTON HOME,HOUSTON,For Profit,14,1821457672,FRESENIUS MEDICAL CARE,Peritoneal Dialysis,672562
672563,TX,US RENAL CARE BOERNE DIALYSIS,BOERNE,For Profit,14,1821013657,"US RENAL CARE, INC.",Hemodialysis,672563
672564,TX,FRESENIUS MEDICAL CARE KEIST STATION,DALLAS,For Profit,14,1417031766,FRESENIUS MEDICAL CARE,Hemodialysis,672564
672565,TX,FRESENIUS MEDICAL CARE-LAMPASAS,LAMPASAS,For Profit,14,1902835879,FRESENIUS MEDICAL CARE,Hemodialysis,672565
672566,TX,US RENAL CARE LAREDO SOUTH DIALYSIS,LAREDO,For Profit,14,1578613220,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672566
672567,TX,WOODVILLE DIALYSIS CENTER LLP,WOODVILLE,For Profit,14,1831288646,AMERICAN RENAL ASSOCIATES,Hemodialysis,672567
672568,TX,FRESENIUS MEDICAL CARE FORT WORTH PARKWAY,FORT WORTH,For Profit,14,1740220433,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672568
672570,TX,NACOGDOCHES DIALYSIS CENTER LP,NACOGDOCHES,For Profit,14,1093876005,SANKAR NEPHROLOGY GROUP,Hemodialysis and Peritoneal Dialysis,672570
672571,TX,FMC SUNNYSIDE,HOUSTON,For Profit,14,1134276876,FRESENIUS MEDICAL CARE,Hemodialysis,672571
672572,TX,WHARTON DIALYSIS,WHARTON,For Profit,14,1144369430,DAVITA,Hemodialysis,672572
672573,TX,FRESENIUS MEDICAL CARE HORIZON DIALYSIS,EL PASO,For Profit,14,1922142017,FRESENIUS MEDICAL CARE,Hemodialysis,672573
672574,TX,FRESENIUS MEDICAL CARE ROWLETT,ROWLETT,For Profit,14,1336264415,FRESENIUS MEDICAL CARE,Hemodialysis,672574
672575,TX,RRC WEST FORT WORTH,FORT WORTH,For Profit,14,1497895619,"RELIANT RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672575
672576,TX,FRESENIUS MEDICAL CARE CEDAR PARK,CEDAR PARK,For Profit,14,1558589440,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672576
672577,TX,U.S. RENAL CARE SCHERTZ DIALYSIS,SCHERTZ,For Profit,14,1831317155,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672577
672578,TX,BOERNE DIALYSIS CENTER,BOERNE,For Profit,14,1699969907,DAVITA,Hemodialysis,672578
672579,TX,MID CITIES DIALYSIS CENTER,HURST,For Profit,14,1629260922,DAVITA,Hemodialysis,672579
672580,TX,LAKE CLIFF DIALYSIS CENTER,DALLAS,For Profit,14,1508057613,DAVITA,Hemodialysis,672580
672581,TX,THE WOODLANDS DIALYSIS CENTER,THE WOODLANDS,For Profit,14,1194916205,DAVITA,Hemodialysis,672581
672583,TX,MED CENTER AT HOME,HOUSTON,For Profit,14,1508959404,DAVITA,Hemodialysis and Peritoneal Dialysis,672583
672584,TX,FRESENIUS MEDICAL CARE FALFURRIAS,FALFURRIAS,For Profit,14,1982803748,FRESENIUS MEDICAL CARE,Hemodialysis,672584
672585,TX,DIALYSIS COTTAGE,GAINESVILLE,For Profit,14,1922000587,DAVITA,Hemodialysis,672585
672586,TX,FRESENIUS MEDICAL CARE SARATOGA,CORPUS CHRISTI,For Profit,14,1770782393,FRESENIUS MEDICAL CARE,Hemodialysis,672586
672587,TX,FRESENIUS MEDICAL CARE NORTH GARLAND,GARLAND,For Profit,14,1841470705,FRESENIUS MEDICAL CARE,Hemodialysis,672587
672588,TX,DIALYSIS SERVICES OF WEST TEXAS,DENVER CITY,Non-profit,14,1093706442,INDEPENDENT,Hemodialysis,672588
672589,TX,LIBERTY DIALYSIS MESQUITE LLC,MESQUITE,For Profit,14,1841499134,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672589
672590,TX,HOPE KIDNEY CLINIC,LAREDO,For Profit,14,1215124177,FRESENIUS MEDICAL CARE,Hemodialysis,672590
672591,TX,CEDAR PARK DIALYSIS CENTER,CEDAR PARK,For Profit,14,1376737577,DAVITA,Hemodialysis and Peritoneal Dialysis,672591
672592,TX,FIRST COLONY DIALYSIS,SUGAR LAND,For Profit,14,1205920733,DAVITA,Hemodialysis,672592
672593,TX,U S  RENAL CARE KIDNEY CENTER OF LUBBOCK,LUBBOCK,For Profit,14,1922293703,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672593
672594,TX,"ANGELO KIDNEY CONNECTION, PLLC",SAN ANGELO,For Profit,14,1952589665,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,672594
672595,TX,PORT LAVACA DIALYSIS,PORT LAVACA,For Profit,14,1366436875,DAVITA,Hemodialysis,672595
672596,TX,BROWNFIELD DIALYSIS,BROWNFIELD,For Profit,14,1477814812,DAVITA,Hemodialysis,672596
672598,TX,ROCKDALE KIDNEY CENTER,ROCKDALE,For Profit,14,1336387869,FRESENIUS MEDICAL CARE,Unavailable,672598
672599,TX,HEARNE DIALYSIS CENTER,HEARNE,For Profit,14,1861653396,DAVITA,Hemodialysis,672599
672600,TX,LIBERTY DIALYSIS DUNCANVILLE LLC,DUNCANVILLE,For Profit,14,1639360209,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672600
672601,TX,LIBERTY DIALYSIS - BRENHAM LLC,BRENHAM,For Profit,14,1407039688,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672601
672602,TX,FRESENIUS MEDICAL CARE BRAZOS,ROSENBERG,For Profit,14,1780044388,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672602
672603,TX,FRESENIUS MEDICAL CARE ROCKPORT,ROCKPORT,For Profit,14,1760647580,FRESENIUS MEDICAL CARE,Hemodialysis,672603
672604,TX,US RENAL CARE KINGWOOD DIALYSIS,KINGWOOD,For Profit,14,1598975062,"US RENAL CARE, INC.",Hemodialysis,672604
672605,TX,BAYLOR COLLEGE OF MEDICINE-SCOTT STREET DIALYSIS,HOUSTON,For Profit,14,1427259399,"US RENAL CARE, INC.",Hemodialysis,672605
672606,TX,SEALY DIALYSIS,SEALY,For Profit,14,1396912077,DAVITA,Hemodialysis,672606
672607,TX,US RENAL CARE CANTON DIALYSIS,CANTON,For Profit,14,1750542213,"US RENAL CARE, INC.",Hemodialysis,672607
672608,TX,LIBERTY DIALYSIS BRYAN,BRYAN,For Profit,14,1396929998,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672608
672610,TX,FRESENIUS KIDNEY CARE JASPER,JASPER,For Profit,14,1134780117,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672610
672611,TX,FMC FIFTH WARD,HOUSTON,For Profit,14,1649467069,FRESENIUS MEDICAL CARE,Hemodialysis,672611
672612,TX,FRESENIUS MEDICAL CARE MISSION BEND,HOUSTON,For Profit,14,1881890861,FRESENIUS MEDICAL CARE,Hemodialysis,672612
672613,TX,HOME AT THE MUSEUM,HOUSTON,For Profit,14,1750854345,MARSHER DIALYSIS LLC,Hemodialysis and Peritoneal Dialysis,672613
672614,TX,U S RENAL CARE AMARILLO DIALYSIS,AMARILLO,For Profit,14,1013171495,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672614
672615,TX,LIBERTY DIALYSIS COLLEGE STATION,COLLEGE STATION,For Profit,14,1154508398,FRESENIUS MEDICAL CARE,Hemodialysis,672615
672616,TX,FRESENIUS MEDICAL CARE OF WEST SEGUIN,SEGUIN,For Profit,14,1528406949,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672616
672617,TX,"TAYLOR DIALYSIS, LLC",TAYLOR,For Profit,14,1255576260,DAVITA,Hemodialysis and Peritoneal Dialysis,672617
672618,TX,LIBERTY DIALYSIS ROCKWALL LLC,ROCKWALL,For Profit,14,1386839207,"US RENAL CARE, INC.",Hemodialysis,672618
672619,TX,KAUFMAN DIALYSIS,KAUFMAN,For Profit,14,1730328204,DAVITA,Hemodialysis,672619
672620,TX,NORTH HILLS DIALYSIS,NORTH RICHLAND HILLS,For Profit,14,1588852248,DAVITA,Unavailable,672620
672621,TX,WEST PARK DIALYSIS,HOUSTON,For Profit,14,1649532425,DAVITA,Hemodialysis,672621
672623,TX,"SNG-HILLCROFT DIALYSIS CENTER, LP",HOUSTON,For Profit,14,1790970630,SANKAR NEPHROLOGY GROUP,Hemodialysis,672623
672624,TX,US RENAL CARE FRIENDSWOOD DIALYSIS,FRIENDSWOOD,For Profit,14,1275706350,"US RENAL CARE, INC.",Hemodialysis,672624
672625,TX,MAGNOLIA DIALYSIS CENTER,MAGNOLIA,For Profit,14,1588833636,DAVITA,Hemodialysis and Peritoneal Dialysis,672625
672626,TX,"ELIK DIALYSIS HOME THERAPY MEMORIAL, INC",HOUSTON,For Profit,14,1659558401,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,672626
672627,TX,FRESENIUS MEDICAL CARE DESERT MILAGRO,ODESSA,For Profit,14,1407001613,FRESENIUS MEDICAL CARE,Hemodialysis,672627
672628,TX,COLORADO CITY DIALYSIS,COLORADO CITY,For Profit,14,1740420066,DAVITA,Unavailable,672628
672629,TX,FMC MOODY PARK DIALYSIS,HOUSTON,For Profit,14,1386775799,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672629
672630,TX,GREENWOOD HOLLY RENAL CENTER,CORPUS CHRISTI,For Profit,14,1093998940,DAVITA,Hemodialysis,672630
672631,TX,"USRC ATASCOSA COUNTY DIALYSIS, LLC",PLEASANTON,For Profit,14,1851569511,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672631
672632,TX,DAVITA CENTRAL DALLAS DIALYSIS,DALLAS,For Profit,14,1881869493,DAVITA,Hemodialysis and Peritoneal Dialysis,672632
672633,TX,FRESENIUS MEDICAL CARE GRAND PRAIRIE,GRAND PRAIRIE,For Profit,14,1578740304,FRESENIUS MEDICAL CARE,Hemodialysis,672633
672634,TX,"SNG- GREENVILLE DIALYSIS CENTER, LP",GREENVILLE,For Profit,14,1912177072,SANKAR NEPHROLOGY GROUP,Hemodialysis and Peritoneal Dialysis,672634
672635,TX,DUNCANVILLE DIALYSIS,DUNCANVILLE,For Profit,14,1396906350,DAVITA,Hemodialysis,672635
672636,TX,PLANO DIALYSIS CENTER,PLANO,For Profit,14,1578722062,DAVITA,Hemodialysis and Peritoneal Dialysis,672636
672637,TX,USRC TARRANT DIALYSIS WEST FORT WORTH,WHITE SETTLEMENT,For Profit,14,1400812081,"US RENAL CARE, INC.",Hemodialysis,672637
672638,TX,ROCKWALL DIALYSIS CENTER,ROCKWALL,For Profit,14,1366615809,DAVITA,Hemodialysis and Peritoneal Dialysis,672638
672639,TX,FORT STOCKTON DIALYSIS,FORT STOCKTON,For Profit,14,1790046159,DAVITA,Hemodialysis,672639
672640,TX,NORTH PARK DIALYSIS,HOUSTON,For Profit,14,1528226867,DAVITA,Hemodialysis,672640
672641,TX,BAYTOWN DIALYSIS,BAYTOWN,For Profit,14,1770720906,DAVITA,Hemodialysis and Peritoneal Dialysis,672641
672642,TX,NACOGDOCHES DIALYSIS CENTER LP,NACOGDOCHES,For Profit,14,1497786925,SANKAR NEPHROLOGY GROUP,Unavailable,672642
672643,TX,"AQUA DIALYSIS FORT BEND, LLC",STAFFORD,For Profit,14,1477112126,INDEPENDENT,Hemodialysis,672643
672644,TX,FRESENIUS KIDNEY CARE GESSNER,HOUSTON,For Profit,14,1023283769,FRESENIUS MEDICAL CARE,Hemodialysis,672644
672645,TX,EL CAMPO DIALYSIS,EL CAMPO,For Profit,14,1790914232,DAVITA,Hemodialysis,672645
672646,TX,MISSION VALLEY DIALYSIS,MISSION,For Profit,14,1801020193,DAVITA,Hemodialysis and Peritoneal Dialysis,672646
672647,TX,RENAL CENTER WATERTON LLLP,TYLER,For Profit,14,1811147440,RENAL VENTURES MANAGEMENT,Hemodialysis,672647
672648,TX,FRESENIUS MEDICAL CARE ALLEN,ALLEN,For Profit,14,1285895516,FRESENIUS MEDICAL CARE,Hemodialysis,672648
672649,TX,RENAL CENTER OF THE HILLS,NORTH RICHLAND HILLS,For Profit,14,1437309069,RENAL VENTURES MANAGEMENT,Hemodialysis and Peritoneal Dialysis,672649
672650,TX,US RENAL CARE TARRANT DIALYSIS CLEBURNE,CLEBURNE,For Profit,14,1457595670,"US RENAL CARE, INC.",Hemodialysis,672650
672651,TX,WELLBOUND OF AUSTIN,AUSTIN,For Profit,14,1811153349,SATELLITE HEALTHCARE,Hemodialysis and Peritoneal Dialysis,672651
672652,TX,US RENAL CARE TARRANT DIALYSIS AZLE,AZLE,For Profit,14,1083841530,"US RENAL CARE, INC.",Hemodialysis,672652
672653,TX,FLOYD CURL DIALYSIS,SAN ANTONIO,For Profit,14,1164668612,DAVITA,Hemodialysis and Peritoneal Dialysis,672653
672654,TX,RENAL CENTER OF FRISCO LLC,FRISCO,For Profit,14,1922258581,RENAL VENTURES MANAGEMENT,Hemodialysis and Peritoneal Dialysis,672654
672655,TX,ROMANO WOODS DIALYSIS,HOUSTON,For Profit,14,1811290109,DAVITA,Hemodialysis,672655
672656,TX,DSI BRYAN DIALYSIS,BRYAN,For Profit,14,1578839080,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672656
672657,TX,SNG - BELLAIRE DIALYSIS CENTER LP,HOUSTON,For Profit,14,1770903171,SANKAR NEPHROLOGY GROUP,Hemodialysis,672657
672658,TX,WEST PLANO DIALYSIS,PLANO,For Profit,14,1043457484,DAVITA,Hemodialysis,672658
672659,TX,FRESENIUS MEDICAL CARE COCKRELL HILL,DALLAS,For Profit,14,1982848610,FRESENIUS MEDICAL CARE,Hemodialysis,672659
672660,TX,US RENAL CARE TARRANT DIALYSIS MINERAL WELLS,MINERAL WELLS,For Profit,14,1700061819,"US RENAL CARE, INC.",Unavailable,672660
672661,TX,BENBROOK DIALYSIS,BENBROOK,For Profit,14,1811134547,DAVITA,Unavailable,672661
672662,TX,US RENAL CARE OSO BAY DIALYSIS,CORPUS CHRISTI,For Profit,14,1932595030,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672662
672663,TX,LIBERTY DIALYSIS VICTORIA,VICTORIA,For Profit,14,1588827885,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672663
672664,TX,BINZ HOME TRAINING,HOUSTON,For Profit,14,1295056406,DAVITA,Hemodialysis and Peritoneal Dialysis,672664
672665,TX,VALLEY BAPTIST HARLINGEN DIALYSIS,HARLINGEN,For Profit,14,1659675783,DAVITA,Hemodialysis and Peritoneal Dialysis,672665
672666,TX,BAY CITY REGIONAL DIALYSIS CENTER,BAY CITY,For Profit,14,1487882866,AMERICAN RENAL ASSOCIATES,Hemodialysis and Peritoneal Dialysis,672666
672667,TX,HOPE KIDNEY CLINIC LAKEVIEW,LAREDO,For Profit,14,1609020403,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672667
672668,TX,LIBERTY DIALYSIS WAXAHACHIE,WAXAHACHIE,For Profit,14,1033423173,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672668
672669,TX,CYPRESS WOODS NORTHWEST DIALYSIS,HOUSTON,For Profit,14,1639325251,DAVITA,Hemodialysis,672669
672670,TX,SAGEMEADOW DIALYSIS,HOUSTON,For Profit,14,1982833638,DAVITA,Hemodialysis,672670
672671,TX,MCKINNEY DIALYSIS,MCKINNEY,For Profit,14,1932413010,DAVITA,Hemodialysis and Peritoneal Dialysis,672671
672672,TX,US RENAL CARE DOWNTOWN SAN ANTONIO DIALYSIS,SAN ANTONIO,For Profit,14,1477886497,"US RENAL CARE, INC.",Unavailable,672672
672673,TX,FRESENIUS MEDICAL CARE GREENWAY KIDNEY CENTER,WACO,For Profit,14,1962704031,FRESENIUS MEDICAL CARE,Hemodialysis,672673
672674,TX,VALLEY BAPTIST RAYMONDVILLE DIALYSIS,RAYMONDVILLE,For Profit,14,1093810913,DAVITA,Hemodialysis and Peritoneal Dialysis,672674
672675,TX,TC JESTER DIALYSIS,HOUSTON,For Profit,14,1982831343,DAVITA,Hemodialysis and Peritoneal Dialysis,672675
672676,TX,CHAMPIONS DIALYSIS,HOUSTON,For Profit,14,1013243963,DAVITA,Hemodialysis,672676
672677,TX,FRESENIUS MEDICAL CARE PAMELA HEIGHTS,HOUSTON,For Profit,14,1457588816,FRESENIUS MEDICAL CARE,Hemodialysis,672677
672678,TX,DIALYSPA MEDICAL CENTER,HOUSTON,For Profit,14,1518294826,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,672678
672679,TX,WOODFOREST DIALYSIS,HOUSTON,For Profit,14,1689917056,DAVITA,Hemodialysis,672679
672680,TX,BRAZORIA COUNTY DIALYSIS,LAKE JACKSON,For Profit,14,1508168980,AMERICAN RENAL ASSOCIATES,Hemodialysis and Peritoneal Dialysis,672680
672681,TX,GLOBAL DIALYSIS PLUS INC,STAFFORD,For Profit,14,1619014594,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,672681
672682,TX,DUMAS DIALYSIS,DUMAS,For Profit,14,1528329984,DAVITA,Hemodialysis,672682
672683,TX,FRESENIUS KIDNEY CARE BEAUMONT,BEAUMONT,For Profit,14,1124532023,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672683
672684,TX,FRESENIUS MEDICAL CARE GRAHAM,GRAHAM,For Profit,14,1649561861,FRESENIUS MEDICAL CARE,Hemodialysis,672684
672685,TX,LIBERTY DIALYSIS IRVING,IRVING,For Profit,14,1497069538,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672685
672686,TX,WEST OAKS DIALYSIS CENTER,HOUSTON,For Profit,14,1619293610,DAVITA,Hemodialysis and Peritoneal Dialysis,672686
672687,TX,GEORGETOWN DIALYSIS,GEORGETOWN,For Profit,14,1033411608,DAVITA,Hemodialysis and Peritoneal Dialysis,672687
672688,TX,"SNG- LUFKIN DIALYSIS CENTER, LP",LUFKIN,Non-profit,14,1427342872,SANKAR NEPHROLOGY GROUP,Hemodialysis,672688
672689,TX,"SNG- SAN AUGUSTINE DIALYSIS CENTER, LP",SAN AUGUSTINE,For Profit,14,1811151046,SANKAR NEPHROLOGY GROUP,Hemodialysis,672689
672690,TX,SUGAR LAND HOME TRAINING,SUGAR LAND,For Profit,14,1669775532,DAVITA,Peritoneal Dialysis,672690
672691,TX,RIDGECREST DIALYSIS,EL PASO,For Profit,14,1467759183,DAVITA,Hemodialysis,672691
672692,TX,AMERICAS DIALYSIS,EL PASO,For Profit,14,1053636548,DAVITA,Hemodialysis,672692
672693,TX,WEST POINT DIALYSIS,HOUSTON,For Profit,14,1083908800,DAVITA,Hemodialysis and Peritoneal Dialysis,672693
672694,TX,RENAL CENTER OF PLANO LLC,PLANO,For Profit,14,1831483270,RENAL VENTURES MANAGEMENT,Hemodialysis,672694
672695,TX,US RENAL CARE TARRANT DIALYSIS GRANBURY,GRANBURY,For Profit,14,1164797130,"US RENAL CARE, INC.",Peritoneal Dialysis,672695
672696,TX,SPRING CREEK DIALYSIS,VICTORIA,For Profit,14,1326345901,DAVITA,Hemodialysis,672696
672697,TX,USRC WESTOVER HILLS DIALYSIS,SAN ANTONIO,For Profit,14,1205133709,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672697
672698,TX,"FRESENIUS MEDICAL CARE SUGARLAND, LLC",SUGAR LAND,For Profit,14,1467838581,FRESENIUS MEDICAL CARE,Hemodialysis,672698
672699,TX,HUMBLE DIALYSIS,HUMBLE,For Profit,14,1992938443,INDEPENDENT,Hemodialysis and Peritoneal Dialysis,672699
672700,TX,U S RENAL CARE SOUTH EL PASO DIALYSIS,SOCORRO,For Profit,14,1669781738,"US RENAL CARE, INC.",Hemodialysis,672700
672701,TX,LIBERTY DIALYSIS LAKE LEWIVILLE,CORINTH,For Profit,14,1740578822,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672701
672702,TX,WYLIE DIALYSIS,WYLIE,For Profit,14,1730466673,DAVITA,Hemodialysis and Peritoneal Dialysis,672702
672703,TX,FRESENIUS MEDICAL CARE OF BURLESON,FORT WORTH,For Profit,14,1851672653,FRESENIUS MEDICAL CARE,Hemodialysis,672703
672704,TX,BLUEBONNET DIALYSIS,AUSTIN,For Profit,14,1518234525,DAVITA,Hemodialysis and Peritoneal Dialysis,672704
672705,TX,US RENAL CARE TARRANT DIALYSIS EAST FORT WORTH,FORT WORTH,For Profit,14,1689980419,"US RENAL CARE, INC.",Hemodialysis,672705
672706,TX,FRESENIUS KIDNEY CARE LAMAR COUNTY DIALYSIS,PARIS,For Profit,14,1427302835,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672706
672707,TX,SEGUIN DIALYSIS,SEGUIN,For Profit,14,1306112990,DAVITA,Hemodialysis and Peritoneal Dialysis,672707
672708,TX,WESTOVER DIALYSIS,SAN ANTONIO,For Profit,14,1841573086,DAVITA,Hemodialysis and Peritoneal Dialysis,672708
672709,TX,FRESENIUS MEDICAL CARE  SOUTH PRICE,BROWNSVILLE,For Profit,14,1003174459,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672709
672710,TX,EASTLAND DIALYSIS CENTER,EASTLAND,For Profit,14,.,DIVERSIFIED SPECIALTY INSTITUTES (DSI),Hemodialysis,672710
672711,TX,SNG-NORTHWEST DIALYSIS CENTER LP,HOUSTON,For Profit,14,1750642385,SANKAR NEPHROLOGY GROUP,Hemodialysis,672711
672712,TX,SNG-LEAGUE CITY DIALYSIS LP,LEAGUE CITY,For Profit,14,1366745879,SANKAR NEPHROLOGY GROUP,Hemodialysis,672712
672713,TX,SPACE CITY DIALYSIS CENTER LLC,TEXAS CITY,For Profit,14,1699051037,AMERICAN RENAL ASSOCIATES,Hemodialysis and Peritoneal Dialysis,672713
672714,TX,KIDNEY CARE CENTER,LUBBOCK,For Profit,14,1518233212,INDEPENDENT,Peritoneal Dialysis,672714
672715,TX,VILLAGE DIALYSIS,ROSENBERG,For Profit,14,1760767370,DAVITA,Hemodialysis,672715
672716,TX,CLUTCH CITY DIALYSIS CENTER,HOUSTON,For Profit,14,1265720940,INDEPENDENT,Hemodialysis,672716
672717,TX,NORTH CONROE DIALYSIS,CONROE,For Profit,14,1770875395,DAVITA,Hemodialysis and Peritoneal Dialysis,672717
672718,TX,US RENAL CARE SAN ANTONIO HOME THERAPIES,SAN ANTONIO,For Profit,14,1982963039,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672718
672719,TX,SAN ANGELO DIALYSIS,SAN ANGELO,For Profit,14,1699046771,DAVITA,Hemodialysis and Peritoneal Dialysis,672719
672720,TX,HIGHLAND VILLAGE DIALYSIS,HIGHLAND VILLAGE,For Profit,14,1689920514,DAVITA,Hemodialysis and Peritoneal Dialysis,672720
672721,TX,JENSEN DIALYSIS,HOUSTON,For Profit,14,1699182659,DAVITA,Hemodialysis and Peritoneal Dialysis,672721
672722,TX,FRESENIUS MEDICAL CARE ABILENE LONE STAR,ABILENE,For Profit,14,1912253949,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672722
672723,TX,CENTRAL FORT WORTH DIALYSIS,FORT WORTH,For Profit,14,1699041152,DAVITA,Hemodialysis and Peritoneal Dialysis,672723
672724,TX,FRESENIUS MEDICAL CARE CHISHOLM TRAIL,GEORGETOWN,For Profit,14,1366713844,FRESENIUS MEDICAL CARE,Hemodialysis and Peritoneal Dialysis,672724
672725,TX,NORTH ARLINGTON DIALYSIS,ARLINGTON,For Profit,14,1922373554,DAVITA,Hemodialysis and Peritoneal Dialysis,672725
672726,TX,BALCH SPRINGS DIALYSIS,BALCH SPRINGS,For Profit,14,1407192586,DAVITA,Hemodialysis and Peritoneal Dialysis,672726
672727,TX,TEXAS CITY PD,LA MARQUE,For Profit,14,1932462751,DAVITA,Peritoneal Dialysis,672727
672728,TX,ALLEN DIALYSIS,ALLEN,For Profit,14,1437403870,DAVITA,Hemodialysis,672728
672729,TX,GRANBURY DIALYSIS,GRANBURY,For Profit,14,1740551910,DAVITA,Hemodialysis and Peritoneal Dialysis,672729
672730,TX,HOUSTON GALLERIA DIALYSIS,HOUSTON,For Profit,14,1558627703,DAVITA,Hemodialysis and Peritoneal Dialysis,672730
672731,TX,NORTH FORT WORTH DIALYSIS,FORT WORTH,For Profit,14,1831446624,DAVITA,Hemodialysis and Peritoneal Dialysis,672731
672732,TX,RENAL CENTER OF NORTH DALLAS LLC,DALLAS,For Profit,14,1902155328,RENAL VENTURES MANAGEMENT,Hemodialysis,672732
672733,TX,WEST BELLFORT DIALYSIS,RICHMOND,For Profit,14,1578809315,DAVITA,Hemodialysis and Peritoneal Dialysis,672733
672734,TX,HORIZON DIALYSIS,HOUSTON,For Profit,14,1427307602,DAVITA,Hemodialysis and Peritoneal Dialysis,672734
672735,TX,SATELLITE HEALTHCARE OF SOUTH AUSTIN,AUSTIN,For Profit,14,1790123768,SATELLITE HEALTHCARE,Hemodialysis,672735
672736,TX,KEY CHOICE LLC,HOUSTON,For Profit,14,1760744866,INDEPENDENT,Peritoneal Dialysis,672736
672737,TX,US RENAL CARE PLANO DIALYSIS,PLANO,For Profit,14,1013272194,"US RENAL CARE, INC.",Hemodialysis,672737
672738,TX,US RENAL CARE TARRANT DIALYSIS BRYANT IRVIN,FORT WORTH,For Profit,14,1528480837,"US RENAL CARE, INC.",Hemodialysis,672738
672739,TX,CROSSTIMBERS DIALYSIS,HOUSTON,For Profit,14,1215273719,DAVITA,Hemodialysis and Peritoneal Dialysis,672739
672740,TX,LIBERTY DIALYSIS RICHARDSON,RICHARDSON,For Profit,14,1366709057,"US RENAL CARE, INC.",Hemodialysis and Peritoneal Dialysis,672740
672741,TX,RENAL CENTER OF KELLER LLC,FORT WORTH,For Profit,14,1770915217,RENAL VENTURES MANAGEMENT,Hemodialysis,672741
672742,TX,US RENAL CARE SOUTH SAN ANTONO DIALYSIS,SAN ANTONIO,For Profit,14,1578822516,"US RENAL CARE, INC.",Hemodialysis,672742
672743,TX,US RENAL CARE TARRANT DIALYSIS KELLER,FORT WORTH,For Profit,14,1073959631,"US RENAL CARE, INC.",Hemodialysis,672743
